gene,k,pooled_effect,se_hk,ci_low,ci_high,p_hk,tau2,I2_percent,prediction_low,prediction_high,max_weight,studies,BH_q
DENND1A,7,-0.31283173121826213,0.28959234257517247,-1.0214386662662882,0.39577520382976406,0.32152861573480546,0.0,0.0,-1.0214386662662882,0.39577520382976406,0.24325392664858492,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GNB3,7,-0.3138944525334359,0.29068051880516277,-1.0251640588947597,0.39737515382788785,0.3216880900797232,0.0,0.0,-1.0251640588947597,0.39737515382788785,0.2466054370026198,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GNPAT,7,-0.3285979614896794,0.30437795748874935,-1.0733839928962028,0.41618806991684404,0.32180671933953714,0.0,3.1176047224762216,-1.0733839928962028,0.41618806991684404,0.2668625427900765,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ATF6,7,0.31572282740056473,0.2925123534690351,-0.4000291169091263,1.0314747717102557,0.3218986175818218,0.0,0.0,-0.4000291169091263,1.0314747717102557,0.255415376191087,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
UBE2R2,7,0.3150331490094912,0.29192536885575465,-0.39928249569352425,1.0293487937125065,0.3219776979625219,0.0,0.0,-0.39928249569352425,1.0293487937125065,0.23902771249199323,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SYVN1,7,0.31701494156397225,0.29378103880617057,-0.40184136393252945,1.035871247060474,0.32200678008318656,0.0,0.0,-0.40184136393252945,1.035871247060474,0.2526327530319101,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZKSCAN1,7,0.5147719462170633,0.4770517983022874,-0.6525317526588278,1.6820756450929544,0.3220135644145291,0.5457185085561365,46.2391781214556,-1.636976343758596,2.666520236192723,0.2114229998151881,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NCAPD3,7,0.6306097248679814,0.5844744608621768,-0.7995477601072511,2.060767209843214,0.3220689843170403,1.311065114779388,59.99320227479298,-2.515052739818682,3.776272189554645,0.18890464587121447,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TSC22D4,7,-0.32274444152834597,0.29922513748739926,-1.054921976606749,0.409433093550057,0.32220642058039284,0.0,0.0,-1.054921976606749,0.409433093550057,0.2584545815197802,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NUBP2,7,-0.3261584191598492,0.30241542237333113,-1.0661423001341674,0.4138254618144691,0.3222432657583259,0.0,0.0,-1.0661423001341674,0.4138254618144691,0.22619329456737655,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZC3H13,7,-0.325540015745326,0.3019003005008162,-1.0642634389050034,0.41318340741435156,0.32232896845160974,0.0,0.1670159912847482,-1.0642634389050034,0.41318340741435156,0.24874424764685704,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZFP28,7,-0.35443990548143967,0.3287892831410214,-1.1589582989286669,0.45007848796578764,0.32244744615365706,0.012113800872841488,8.672065149624151,-1.2028382467574774,0.49395843579459797,0.19424102747949634,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CHST7,6,0.3540351116740328,0.3226066609451955,-0.47525171100697006,1.1833219343550356,0.32247448318293565,0.0,0.0,-0.47525171100697006,1.1833219343550356,0.22580777399737567,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
IKBKE,7,-0.3186109499233916,0.2956459243241919,-1.0420304658949684,0.4048085660481851,0.32258666629668054,0.0,0.0,-1.0420304658949684,0.4048085660481851,0.2622170318312029,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RPGRIP1L,7,0.31081579805821125,0.28842193200470584,-0.39492724549423475,1.0165588416106572,0.3226009793261587,0.0,0.0,-0.39492724549423475,1.0165588416106572,0.24908102546282773,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RPS14,5,-0.6326037337692725,0.5611717144718292,-2.1906661935900367,0.9254587260514915,0.32266369860309607,0.5312322113807025,46.69857598219194,-3.1865497875338886,1.9213423199953437,0.24927667316069063,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
SAMD9L,5,0.37945227193903625,0.33673079286771884,-0.5554622896879138,1.3143668335659864,0.3228215968257704,0.0,0.0,-0.5554622896879138,1.3143668335659864,0.32975526758334855,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
PLEKHG3,7,-0.32122320238297314,0.2983919425627625,-1.0513619829259686,0.4089155781600224,0.32306624517525684,0.0,0.0,-1.0513619829259686,0.4089155781600224,0.26673242228998484,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
FES,7,-0.3219184958491716,0.2990414590336522,-1.053646585942301,0.40980959424395774,0.3230716538392434,0.0,0.0,-1.053646585942301,0.40980959424395774,0.2617558494842617,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TCAIM,7,0.32103448763420817,0.2982778853807921,-0.4088252050385157,1.050894180306932,0.32315744894543247,0.0,0.0,-0.4088252050385157,1.050894180306932,0.2650849163667574,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ASNS,7,0.8331840903157978,0.7742913663071477,-1.0614386301404002,2.7278068107719955,0.32325366741840056,1.0555062101977029,62.947973622432265,-2.3147214832592655,3.981089663890861,0.19294088955591562,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SLC38A4,5,1.541338007351931,1.3695530476147142,-2.261150848006663,5.343826862710524,0.3233640830733802,5.004576925893674,70.61034472173597,-5.741342853018239,8.824018867722101,0.2533465934597339,GSE193021;GSE181512;GSE288678;GSE55867;GSE310514,0.9998522961638839
ITPR1,6,0.887720071201098,0.8109622908177525,-1.196924862961031,2.972365005363227,0.32357683867130244,1.6055695117292383,65.19595616945695,-2.979471776346264,4.754911918748459,0.22521608965174583,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9998522961638839
BATF,5,-0.4282275759330266,0.3806923584748989,-1.4851990112068636,0.6287438593408102,0.3235776380527989,0.0,0.0,-1.4851990112068636,0.6287438593408102,0.21700802554563756,GSE193021;GSE181512;GSE226411;GSE55867;GSE310514,0.9998522961638839
PARVB,7,-0.3217273061196753,0.2993784018223688,-1.054279865515673,0.4108252532763225,0.32383574182935715,0.0,0.0,-1.054279865515673,0.4108252532763225,0.24319353007248573,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
HTR2A,4,0.4522556841205394,0.3840466706549023,-0.7699522239616634,1.6744635922027422,0.3238691010993265,0.0,0.0,-0.7699522239616634,1.6744635922027422,0.3532860999034413,GSE193021;GSE181512;GSE55867;GSE310514,0.9998522961638839
TAB2,7,0.4135472589935616,0.3850181138263775,-0.5285581266336881,1.3556526446208113,0.3240643381892825,0.0,34.998017129314846,-0.5285581266336881,1.3556526446208113,0.2793358355671701,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CCDC80,7,1.4382830320658537,1.3398615706594525,-1.8402401240744863,4.716806188206194,0.3243298672796608,4.563069777645197,74.68460360587042,-4.731768498711572,7.608334562843281,0.19109926130268767,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CYP7B1,5,0.3884791847396249,0.3461330805300836,-0.5725403124451593,1.3494986819244092,0.3245313884291564,0.0,0.0,-0.5725403124451593,1.3494986819244092,0.35824673125940654,GSE193021;GSE181512;GSE55867;GSE255574;GSE310514,0.9998522961638839
NIPSNAP2,6,0.3412757799543002,0.31248170390224905,-0.4619840120655065,1.1445355719741068,0.3245760138375147,0.0,0.0,-0.4619840120655065,1.1445355719741068,0.2824446630357015,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CNN3,7,-0.35795248197935825,0.33371097925598064,-1.1745138319780135,0.458608868019297,0.32466701995046604,0.046514877240976096,16.20731113991017,-1.3302048014465497,0.6142998374878333,0.25857871561130613,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NMNAT2,6,0.3473320682881385,0.3181044578531488,-0.4703814729041033,1.1650456094803803,0.32468227811068245,0.0,0.0,-0.4703814729041033,1.1650456094803803,0.2902615577830932,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GTPBP4,7,-0.5934913466391573,0.5533676779035016,-1.947533275741813,0.7605505824634983,0.32472255648536896,1.159657523863384,57.311034209592506,-3.556047175016774,2.3690644817384596,0.15795537331729642,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PTEN,7,0.32390520547577467,0.3020077657440212,-0.41508117566108743,1.0628915866126367,0.3247233601403019,0.0,0.0,-0.41508117566108743,1.0628915866126367,0.2089698893261617,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SNRNP48,7,-0.3265801110413255,0.30451174618987525,-1.0716935116061832,0.41853328952353214,0.32473782198888707,0.0,0.0,-1.0716935116061832,0.41853328952353214,0.18255395850823494,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PIF1,6,-0.3413700401798137,0.31272214017382083,-1.145247893311951,0.4625078129523235,0.32479116627124743,0.0,0.0,-1.145247893311951,0.4625078129523235,0.28893658356292357,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ETS2,7,-0.3872875398503404,0.36123157691298946,-1.2711893664065232,0.49661428670584246,0.32487888278613286,0.10616344589567515,25.066843809588285,-1.5776333205611974,0.8030582408605167,0.24801787069563727,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RNASEH2A,5,0.41412809227574016,0.3693287373655378,-0.6112928727916886,1.439549057343169,0.3249254503893767,0.0,4.368283184770271,-0.6112928727916886,1.439549057343169,0.3280596241955741,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574,0.9998522961638839
ZNF280B,4,0.4410312747910214,0.37562369686572034,-0.7543709714762976,1.6364335210583405,0.325066192800832,0.0,0.0,-0.7543709714762976,1.6364335210583405,0.3990801889958269,GSE193021;GSE55867;GSE255574;GSE310514,0.9998522961638839
SESTD1,7,0.3144064300061046,0.29341180359764474,-0.4035463894827953,1.0323592494950045,0.32511829894239247,0.0,0.0,-0.4035463894827953,1.0323592494950045,0.25811963264024257,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ERMN,5,0.7095687047824211,0.6334287303846308,-1.0491113931856397,2.468248802750482,0.3253409422277787,1.1252862492089102,58.83502809277489,-2.720794341771719,4.139931751336561,0.2592031142050461,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
EXD3,5,-0.37771966864607126,0.33720963382929287,-1.3139637059169518,0.5585243686248091,0.32536741454192436,0.0,0.0,-1.3139637059169518,0.5585243686248091,0.3406297344577249,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
GAS2L3,6,0.560323629427849,0.5140226564123184,-0.7610136742511829,1.8816609331068808,0.3254043523707105,0.3301504107065654,47.3484705402345,-1.4214761054006093,2.542123364256307,0.2695371982048769,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
DIS3L,7,0.3326763724147685,0.31084330863861026,-0.4279298033421634,1.0932825481717003,0.32566415704926643,0.0,4.151167245310821,-0.4279298033421634,1.0932825481717003,0.2324908233933764,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZSCAN20,7,0.31654957765983655,0.2957867197828421,-0.4072144523880988,1.040313607707772,0.3256819308722824,0.0,0.0,-0.4072144523880988,1.040313607707772,0.26246345708463664,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
COL12A1,7,0.5905625333472742,0.5522914189566629,-0.760845884983461,1.9419709516780093,0.32605598509494205,1.1265778198748362,57.72833159192676,-2.3371586836925333,3.5182837503870816,0.1810902271258113,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CA5B,5,0.7665965377209429,0.6856848481796348,-1.1371698027156962,2.670362878157582,0.32617666584974964,0.9543383906433006,57.43582879546656,-2.5471603112189936,4.080353386660879,0.26868191560910476,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
L3MBTL2,7,0.3179681343769298,0.2974535695439791,-0.40987453010560987,1.0458107988594694,0.32619230352863976,0.0,0.0,-0.40987453010560987,1.0458107988594694,0.21165085019530624,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
IQCC,6,-0.3359458464821862,0.30877661577000226,-1.1296814062498077,0.4577897132854353,0.32624057641202814,0.0,0.0,-1.1296814062498077,0.4577897132854353,0.281768807624367,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
PARM1,5,0.8936752510180843,0.7995437268108121,-1.3262140156773967,3.1135645177135656,0.3262791874238972,2.101504907999795,67.67576324714169,-3.7028091390494247,5.490159641085594,0.2547361335499432,GSE193021;GSE181512;GSE55867;GSE255574;GSE310514,0.9998522961638839
MAP4K4,6,0.39777757880211007,0.3656654351988525,-0.542195346840108,1.337750504444328,0.3263094344146091,0.10031172598292554,19.325284097994388,-0.845764961531581,1.6413201191358011,0.2830705595957199,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PROSER2,4,0.4274747985383583,0.3652723032025981,-0.7349846932112205,1.589934290287937,0.3263939927577355,0.0,0.0,-0.7349846932112205,1.589934290287937,0.3947304882462136,GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
KCNJ2,5,0.4661517889845939,0.4172859192046425,-0.6924196588590976,1.6247232368282853,0.32651781222799253,0.05573064704220367,22.770228718309628,-0.8649739407707722,1.79727751873996,0.3613621674783666,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574,0.9998522961638839
ZNF813,4,0.9166750566100199,0.7835377618638075,-1.5768917986837199,3.4102419119037597,0.32652312456415017,1.4285281545009787,60.373152081036864,-3.6315067864868937,5.464856899706934,0.32921789140597885,GSE193021;GSE226411;GSE55867;GSE255574,0.9998522961638839
ARF4,7,0.3174045555021085,0.29717307162919976,-0.4097517553085361,1.044560866312753,0.3265615360628078,0.0,0.0,-0.4097517553085361,1.044560866312753,0.2647061869260793,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MCCC2,7,0.41107607706199,0.38501787799499226,-0.5310287315066482,1.3531808856306282,0.3267277793385088,0.2011361824184726,29.686125990699015,-1.0352433015515445,1.8573954556755248,0.20552582567498706,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
KNOP1,6,-0.7063251340481238,0.6500960968302486,-2.3774503519780277,0.9648000838817801,0.3268416719821219,1.3232675270088408,60.15223096236228,-4.102892083412991,2.6902418153167433,0.21899378151612606,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
HEXIM1,7,0.38155788165274684,0.3575073365967526,-0.4932310571371241,1.2563468204426178,0.3268975535006193,0.0,27.334280535633575,-0.4932310571371241,1.2563468204426178,0.2784352800251299,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
C20ORF27,4,-0.572502481482551,0.4898461615403196,-2.1314115884339477,0.9864066254688455,0.3269320141717104,0.043161931354840054,22.202529228169194,-2.265824692889934,1.1208197299248324,0.3579085980822491,GSE193021;GSE226411;GSE288678;GSE255574,0.9998522961638839
ZNF322,6,0.3363932844005318,0.30971194690874476,-0.4597466206026461,1.1325331894037096,0.32698019838742015,0.0,0.0,-0.4597466206026461,1.1325331894037096,0.28765579021045407,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
BST1,7,0.4477684505505828,0.41979884656161215,-0.5794423221980185,1.474979223299184,0.3271670395018865,0.26934811638448003,37.688567949493326,-1.185587252366751,2.0811241534679166,0.2285447278894931,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZFP1,7,0.32621909730462867,0.3059106422725573,-0.4223172786634641,1.0747554732727214,0.3272668172495168,0.0,0.0,-0.4223172786634641,1.0747554732727214,0.18571005152394987,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GPM6B,5,0.687920434501822,0.6169652937472162,-1.025049835399555,2.4008907044031993,0.327316539272474,0.6111485429002171,45.756825364926286,-2.0771104487544307,3.452951317758075,0.2412840272282689,GSE193021;GSE181512;GSE226411;GSE55867;GSE310514,0.9998522961638839
TMEM51,7,0.3169852422889206,0.2973644373363857,-0.41063932353854,1.0446098081163813,0.3274355342574883,0.0,0.0,-0.41063932353854,1.0446098081163813,0.25956422248749694,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RBM25,5,-0.6278261464172107,0.5635418938293398,-2.192469279113576,0.9368169862791546,0.32767313799015807,0.7112115940268968,50.0140545067162,-3.443956035753208,2.188303742918787,0.2748317134970675,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
GLT8D1,7,0.42179033617244555,0.39590622908439665,-0.5469573077162836,1.3905379800611746,0.3276871415678989,0.2795414529982583,33.71658386165819,-1.1944374428013298,2.0380181151462207,0.21369073688151224,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
HIBCH,7,0.3127868515167886,0.2936294063551458,-0.40569842273828244,1.0312721257718596,0.3277438177989002,0.0,0.0,-0.40569842273828244,1.0312721257718596,0.25824727690392796,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
STX3,7,0.41073895575731517,0.3857745560065628,-0.5332173772053357,1.3546952887199661,0.32796564760363733,0.15684369198481518,28.83456772706168,-0.9420862242908383,1.7635641358054686,0.1894711143265889,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
LSM14B,7,-0.3121491187796796,0.2932589712789571,-1.0297279710567449,0.4054297334973856,0.3280900795171113,0.0,0.0,-1.0297279710567449,0.4054297334973856,0.2038688653695034,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF621,5,0.5971338243546154,0.536585443100151,-0.892666202661188,2.0869338513704188,0.32814349159385275,0.284896807123397,44.30986200134153,-1.5042164934920923,2.6984841422013233,0.31757781341501284,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
